"","speaker","filename","syllno","syll","tapper","p","PA","totalnsyll","DrumID","DrumTime","DrumVeloc","DrumDur","drumtimediff","corr","sylldur","prepausal","postpausal","f0meanhz","f0meanst","f0rangehz","f0rangest","f0maxhz","f0maxst","intens","seglabel","segdur","f0meanhz_v","f0meanst_v","f0rangehz_v","f0rangest_v","f0maxHz_v","f0maxst_v","intens_v","h1h2","cpps","slope","text","nsyll","ambsyll","nonlex","ip.initial","ip.final","turn","UI","DrumVeloc.log.sc","DrumDur.log.sc","DrumVeloc.sc","DrumDur.sc"
"788","B","B-M_left_0381",5,"nOx","JV","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.14,0,0,"182.793","90.151","26.726","2.561","194.340","91.229",69.356,"O",0.06,"183.934","90.272","16.621","1.583","190.264","90.862","70.069","11.843",16.365,-23.621,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 JV",NA,NA,NA,NA
"789","B","B-M_left_0381",6,"ma:l","DH","prom","pitch accented",8,NA,NA,NA,NA,NA,"n",0.334,0,0,"180.824","89.949","36.436","3.387","205.028","92.156",71.986,"a:",0.126,"171.630","89.077","8.079","0.810","176.672","89.579","70.474","8.739",15.625,-14.359,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 DH",NA,NA,NA,NA
"790","B","B-M_left_0381",6,"ma:l","MW","prom","pitch accented",8,NA,NA,NA,NA,NA,"n",0.334,0,0,"180.824","89.949","36.436","3.387","205.028","92.156",71.986,"a:",0.126,"171.630","89.077","8.079","0.810","176.672","89.579","70.474","8.739",15.625,-14.359,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 MW",NA,NA,NA,NA
"791","B","B-M_left_0381",6,"ma:l","RU","prom","pitch accented",8,6,4.777,44,65,0.659,"n",0.334,0,0,"180.824","89.949","36.436","3.387","205.028","92.156",71.986,"a:",0.126,"171.630","89.077","8.079","0.810","176.672","89.579","70.474","8.739",15.625,-14.359,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 RU",-1.14808388075985,-1.29876854095493,-1.05783341474128,-1.21678737357881
"792","B","B-M_left_0381",6,"ma:l","WP","prom","pitch accented",8,NA,NA,NA,NA,NA,"n",0.334,0,0,"180.824","89.949","36.436","3.387","205.028","92.156",71.986,"a:",0.126,"171.630","89.077","8.079","0.810","176.672","89.579","70.474","8.739",15.625,-14.359,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 WP",NA,NA,NA,NA
"793","B","B-M_left_0381",6,"ma:l","ZE","prom","pitch accented",8,NA,NA,NA,NA,NA,"n",0.334,0,0,"180.824","89.949","36.436","3.387","205.028","92.156",71.986,"a:",0.126,"171.630","89.077","8.079","0.810","176.672","89.579","70.474","8.739",15.625,-14.359,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 ZE",NA,NA,NA,NA
"794","B","B-M_left_0381",6,"ma:l","ZL","prom","pitch accented",8,NA,NA,NA,NA,NA,"n",0.334,0,0,"180.824","89.949","36.436","3.387","205.028","92.156",71.986,"a:",0.126,"171.630","89.077","8.079","0.810","176.672","89.579","70.474","8.739",15.625,-14.359,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 ZL",NA,NA,NA,NA
"795","B","B-M_left_0381",6,"ma:l","FS","prom","pitch accented",8,NA,NA,NA,NA,NA,"n",0.334,0,0,"180.824","89.949","36.436","3.387","205.028","92.156",71.986,"a:",0.126,"171.630","89.077","8.079","0.810","176.672","89.579","70.474","8.739",15.625,-14.359,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 FS",NA,NA,NA,NA
"796","B","B-M_left_0381",6,"ma:l","LK","prom","pitch accented",8,NA,NA,NA,NA,NA,"n",0.334,0,0,"180.824","89.949","36.436","3.387","205.028","92.156",71.986,"a:",0.126,"171.630","89.077","8.079","0.810","176.672","89.579","70.474","8.739",15.625,-14.359,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 LK",NA,NA,NA,NA
"797","B","B-M_left_0381",6,"ma:l","JV","prom","pitch accented",8,NA,NA,NA,NA,NA,"n",0.334,0,0,"180.824","89.949","36.436","3.387","205.028","92.156",71.986,"a:",0.126,"171.630","89.077","8.079","0.810","176.672","89.579","70.474","8.739",15.625,-14.359,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 JV",NA,NA,NA,NA
"798","B","B-M_left_0381",6,"ma:l","CD","prom","pitch accented",8,6,5.081,51,72,1.383,"n",0.334,0,0,"180.824","89.949","36.436","3.387","205.028","92.156",71.986,"a:",0.126,"171.630","89.077","8.079","0.810","176.672","89.579","70.474","8.739",15.625,-14.359,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 CD",-0.361860392759894,0.471316029315621,-0.408185824196117,0.519670236740021
"799","B","B-M_left_0381",6,"ma:l","SD","prom","pitch accented",8,NA,NA,NA,NA,NA,"n",0.334,0,0,"180.824","89.949","36.436","3.387","205.028","92.156",71.986,"a:",0.126,"171.630","89.077","8.079","0.810","176.672","89.579","70.474","8.739",15.625,-14.359,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 SD",NA,NA,NA,NA
"800","B","B-M_left_0381",6,"ma:l","MS","prom","pitch accented",8,NA,NA,NA,NA,NA,"n",0.334,0,0,"180.824","89.949","36.436","3.387","205.028","92.156",71.986,"a:",0.126,"171.630","89.077","8.079","0.810","176.672","89.579","70.474","8.739",15.625,-14.359,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 MS",NA,NA,NA,NA
"801","B","B-M_left_0381",7,"g@","MS","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.094,0,0,"202.141","91.898","22.640","1.933","214.328","92.924",69.531,"@",0.067,"205.619","92.197","21.791","1.856","214.328","92.924","69.870","4.345",16.895,-28.487,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 MS",NA,NA,NA,NA
"802","B","B-M_left_0381",7,"g@","MW","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.094,0,0,"202.141","91.898","22.640","1.933","214.328","92.924",69.531,"@",0.067,"205.619","92.197","21.791","1.856","214.328","92.924","69.870","4.345",16.895,-28.487,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 MW",NA,NA,NA,NA
"803","B","B-M_left_0381",7,"g@","DH","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.094,0,0,"202.141","91.898","22.640","1.933","214.328","92.924",69.531,"@",0.067,"205.619","92.197","21.791","1.856","214.328","92.924","69.870","4.345",16.895,-28.487,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 DH",NA,NA,NA,NA
"804","B","B-M_left_0381",7,"g@","SD","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.094,0,0,"202.141","91.898","22.640","1.933","214.328","92.924",69.531,"@",0.067,"205.619","92.197","21.791","1.856","214.328","92.924","69.870","4.345",16.895,-28.487,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 SD",NA,NA,NA,NA
"805","B","B-M_left_0381",7,"g@","FS","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.094,0,0,"202.141","91.898","22.640","1.933","214.328","92.924",69.531,"@",0.067,"205.619","92.197","21.791","1.856","214.328","92.924","69.870","4.345",16.895,-28.487,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 FS",NA,NA,NA,NA
"806","B","B-M_left_0381",7,"g@","WP","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.094,0,0,"202.141","91.898","22.640","1.933","214.328","92.924",69.531,"@",0.067,"205.619","92.197","21.791","1.856","214.328","92.924","69.870","4.345",16.895,-28.487,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 WP",NA,NA,NA,NA
"807","B","B-M_left_0381",7,"g@","CD","not prom","unaccented",8,7,6.161,55,71,1.08,"n",0.094,0,0,"202.141","91.898","22.640","1.933","214.328","92.924",69.531,"@",0.067,"205.619","92.197","21.791","1.856","214.328","92.924","69.870","4.345",16.895,-28.487,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 CD",0.0662665602817706,0.455255173361513,-0.0123692673998823,0.481176145129649
"808","B","B-M_left_0381",7,"g@","RU","not prom","unaccented",8,7,5.214,75,84,0.437,"n",0.094,0,0,"202.141","91.898","22.640","1.933","214.328","92.924",69.531,"@",0.067,"205.619","92.197","21.791","1.856","214.328","92.924","69.870","4.345",16.895,-28.487,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 RU",0.474750171098197,0.0167645985430661,0.352611138247092,-0.0680191699516104
"809","B","B-M_left_0381",7,"g@","LK","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.094,0,0,"202.141","91.898","22.640","1.933","214.328","92.924",69.531,"@",0.067,"205.619","92.197","21.791","1.856","214.328","92.924","69.870","4.345",16.895,-28.487,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 LK",NA,NA,NA,NA
"810","B","B-M_left_0381",7,"g@","JV","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.094,0,0,"202.141","91.898","22.640","1.933","214.328","92.924",69.531,"@",0.067,"205.619","92.197","21.791","1.856","214.328","92.924","69.870","4.345",16.895,-28.487,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 JV",NA,NA,NA,NA
"811","B","B-M_left_0381",7,"g@","ZE","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.094,0,0,"202.141","91.898","22.640","1.933","214.328","92.924",69.531,"@",0.067,"205.619","92.197","21.791","1.856","214.328","92.924","69.870","4.345",16.895,-28.487,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 ZE",NA,NA,NA,NA
"812","B","B-M_left_0381",7,"g@","ZL","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.094,0,0,"202.141","91.898","22.640","1.933","214.328","92.924",69.531,"@",0.067,"205.619","92.197","21.791","1.856","214.328","92.924","69.870","4.345",16.895,-28.487,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 ZL",NA,NA,NA,NA
"813","B","B-M_left_0381",8,"kY6tst","SD","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.403,1,0,"221.867","93.518","34.147","2.730","234.510","94.488",66.588,"Y6",0.151,"222.958","93.607","12.932","0.995","231.600","94.266","70.248","4.511",16.506,-29.394,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 SD",NA,NA,NA,NA
"814","B","B-M_left_0381",8,"kY6tst","ZE","prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.403,1,0,"221.867","93.518","34.147","2.730","234.510","94.488",66.588,"Y6",0.151,"222.958","93.607","12.932","0.995","231.600","94.266","70.248","4.511",16.506,-29.394,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 ZE",NA,NA,NA,NA
"815","B","B-M_left_0381",8,"kY6tst","JV","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.403,1,0,"221.867","93.518","34.147","2.730","234.510","94.488",66.588,"Y6",0.151,"222.958","93.607","12.932","0.995","231.600","94.266","70.248","4.511",16.506,-29.394,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 JV",NA,NA,NA,NA
"816","B","B-M_left_0381",8,"kY6tst","DH","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.403,1,0,"221.867","93.518","34.147","2.730","234.510","94.488",66.588,"Y6",0.151,"222.958","93.607","12.932","0.995","231.600","94.266","70.248","4.511",16.506,-29.394,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 DH",NA,NA,NA,NA
"817","B","B-M_left_0381",8,"kY6tst","ZL","prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.403,1,0,"221.867","93.518","34.147","2.730","234.510","94.488",66.588,"Y6",0.151,"222.958","93.607","12.932","0.995","231.600","94.266","70.248","4.511",16.506,-29.394,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 ZL",NA,NA,NA,NA
"818","B","B-M_left_0381",8,"kY6tst","WP","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.403,1,0,"221.867","93.518","34.147","2.730","234.510","94.488",66.588,"Y6",0.151,"222.958","93.607","12.932","0.995","231.600","94.266","70.248","4.511",16.506,-29.394,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 WP",NA,NA,NA,NA
"819","B","B-M_left_0381",8,"kY6tst","FS","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.403,1,0,"221.867","93.518","34.147","2.730","234.510","94.488",66.588,"Y6",0.151,"222.958","93.607","12.932","0.995","231.600","94.266","70.248","4.511",16.506,-29.394,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 FS",NA,NA,NA,NA
"820","B","B-M_left_0381",8,"kY6tst","MS","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.403,1,0,"221.867","93.518","34.147","2.730","234.510","94.488",66.588,"Y6",0.151,"222.958","93.607","12.932","0.995","231.600","94.266","70.248","4.511",16.506,-29.394,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 MS",NA,NA,NA,NA
"821","B","B-M_left_0381",8,"kY6tst","LK","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.403,1,0,"221.867","93.518","34.147","2.730","234.510","94.488",66.588,"Y6",0.151,"222.958","93.607","12.932","0.995","231.600","94.266","70.248","4.511",16.506,-29.394,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 LK",NA,NA,NA,NA
"822","B","B-M_left_0381",8,"kY6tst","RU","not prom","unaccented",8,8,6.041,59,87,0.827,"n",0.403,1,0,"221.867","93.518","34.147","2.730","234.510","94.488",66.588,"Y6",0.151,"222.958","93.607","12.932","0.995","231.600","94.266","70.248","4.511",16.506,-29.394,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 RU",-0.255422766431184,0.196789864392493,-0.375360243940453,0.113365283252684
"823","B","B-M_left_0381",8,"kY6tst","CD","not prom","unaccented",8,8,6.898,47,92,0.737,"n",0.403,1,0,"221.867","93.518","34.147","2.730","234.510","94.488",66.588,"Y6",0.151,"222.958","93.607","12.932","0.995","231.600","94.266","70.248","4.511",16.506,-29.394,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 CD",-0.824973887861044,0.752798109826952,-0.804002380992352,1.28955206894746
"824","B","B-M_left_0381",8,"kY6tst","MW","prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.403,1,0,"221.867","93.518","34.147","2.730","234.510","94.488",66.588,"Y6",0.151,"222.958","93.607","12.932","0.995","231.600","94.266","70.248","4.511",16.506,-29.394,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 MW",NA,NA,NA,NA
"825","B","B-M_left_0404",1,"d6","FS","not prom","pitch accented",10,1,2.027,57,511,0,"n",0.317,1,1,"210.480","92.602","19.248","1.591","218.993","93.297",68.252,"6",0.317,"210.480","92.602","19.248","1.591","218.993","93.297","68.252","--undefined--",9.539,-25.454,"der nur von Gemetzel und Schlacht handelt",10,"n","n","initial","non-final","medial","B-M_left_0404 FS",-0.149217656199805,1.92512798325337,-0.227235222561751,2.53701262272294
"826","B","B-M_left_0404",1,"d6","DH","not prom","pitch accented",10,1,1.329,41,81,0,"n",0.317,1,1,"210.480","92.602","19.248","1.591","218.993","93.297",68.252,"6",0.317,"210.480","92.602","19.248","1.591","218.993","93.297","68.252","--undefined--",9.539,-25.454,"der nur von Gemetzel und Schlacht handelt",10,"n","n","initial","non-final","medial","B-M_left_0404 DH",-1.95452693014212,-0.260651942617523,-1.77410890477869,-0.377118287472291
"827","B","B-M_left_0404",1,"d6","WP","not prom","pitch accented",10,NA,NA,NA,NA,NA,"n",0.317,1,1,"210.480","92.602","19.248","1.591","218.993","93.297",68.252,"6",0.317,"210.480","92.602","19.248","1.591","218.993","93.297","68.252","--undefined--",9.539,-25.454,"der nur von Gemetzel und Schlacht handelt",10,"n","n","initial","non-final","medial","B-M_left_0404 WP",NA,NA,NA,NA
"828","B","B-M_left_0404",1,"d6","RU","not prom","pitch accented",10,1,1.226,57,129,0,"n",0.317,1,1,"210.480","92.602","19.248","1.591","218.993","93.297",68.252,"6",0.317,"210.480","92.602","19.248","1.591","218.993","93.297","68.252","--undefined--",9.539,-25.454,"der nur von Gemetzel und Schlacht handelt",10,"n","n","initial","non-final","medial","B-M_left_0404 RU",0.14659605635622,1.65884966551027,0.0515254039929546,1.77928633585329
"829","B","B-M_left_0404",1,"d6","CD","not prom","pitch accented",10,1,2.386,57,129,0,"n",0.317,1,1,"210.480","92.602","19.248","1.591","218.993","93.297",68.252,"6",0.317,"210.480","92.602","19.248","1.591","218.993","93.297","68.252","--undefined--",9.539,-25.454,"der nur von Gemetzel und Schlacht handelt",10,"n","n","initial","non-final","medial","B-M_left_0404 CD",0.228905108852745,0.739457154200275,0.0952821174716729,1.72332320654237
"830","B","B-M_left_0404",1,"d6","SD","not prom","pitch accented",10,1,2.816,85,293,0,"n",0.317,1,1,"210.480","92.602","19.248","1.591","218.993","93.297",68.252,"6",0.317,"210.480","92.602","19.248","1.591","218.993","93.297","68.252","--undefined--",9.539,-25.454,"der nur von Gemetzel und Schlacht handelt",10,"n","n","initial","non-final","medial","B-M_left_0404 SD",0.953291115315107,1.47278476063113,0.876663747307197,2.41285905865303
"831","B","B-M_left_0404",1,"d6","LK","prom","pitch accented",10,1,1.31,55,597,0,"n",0.317,1,1,"210.480","92.602","19.248","1.591","218.993","93.297",68.252,"6",0.317,"210.480","92.602","19.248","1.591","218.993","93.297","68.252","--undefined--",9.539,-25.454,"der nur von Gemetzel und Schlacht handelt",10,"n","n","initial","non-final","medial","B-M_left_0404 LK",-0.401170786335514,1.59575750854169,-0.450011622351074,1.88952401383928
"832","B","B-M_left_0404",1,"d6","ZE","prom","pitch accented",10,1,0.764,84,431,0,"n",0.317,1,1,"210.480","92.602","19.248","1.591","218.993","93.297",68.252,"6",0.317,"210.480","92.602","19.248","1.591","218.993","93.297","68.252","--undefined--",9.539,-25.454,"der nur von Gemetzel und Schlacht handelt",10,"n","n","initial","non-final","medial","B-M_left_0404 ZE",1.18316218355684,1.58509062390791,1.13168437930727,1.83516021250077
"833","B","B-M_left_0404",1,"d6","MW","not prom","pitch accented",10,1,0.802,40,112,0,"n",0.317,1,1,"210.480","92.602","19.248","1.591","218.993","93.297",68.252,"6",0.317,"210.480","92.602","19.248","1.591","218.993","93.297","68.252","--undefined--",9.539,-25.454,"der nur von Gemetzel und Schlacht handelt",10,"n","n","initial","non-final","medial","B-M_left_0404 MW",-1.00685126646453,-1.97303423245016,-0.885934801158153,-1.74059631653775
"834","B","B-M_left_0404",10,"d@lt","LK","not prom","unaccented",10,10,9.411,44,190,0.767,"n",0.21,1,0,"193.055","91.109","17.088","1.560","198.243","91.574",69.367,"@",0.119,"195.533","91.334","7.636","0.680","198.243","91.574","70.986","4.698",17.213,-32.231,"der nur von Gemetzel und Schlacht handelt",10,"n","n","initial","non-final","medial","B-M_left_0404 LK",-1.77734294081875,-0.734429711148332,-1.57504067822876,-0.740559001320045
"835","B","B-M_left_0404",10,"d@lt","FS","not prom","unaccented",10,10,6.816,59,13,0.277,"n",0.21,1,0,"193.055","91.109","17.088","1.560","198.243","91.574",69.367,"@",0.119,"195.533","91.334","7.636","0.680","198.243","91.574","70.986","4.698",17.213,-32.231,"der nur von Gemetzel und Schlacht handelt",10,"n","n","initial","non-final","medial","B-M_left_0404 FS",0.0542153141749961,-1.67534260148896,-0.020657747505614,-0.699238110156221
"836","B","B-M_left_0404",10,"d@lt","SD","not prom","unaccented",10,10,12.111,40,89,0.466,"n",0.21,1,0,"193.055","91.109","17.088","1.560","198.243","91.574",69.367,"@",0.119,"195.533","91.334","7.636","0.680","198.243","91.574","70.986","4.698",17.213,-32.231,"der nur von Gemetzel und Schlacht handelt",10,"n","n","initial","non-final","medial","B-M_left_0404 SD",-0.896022813100695,0.462204654997533,-0.85359364869385,0.028056500682012
"837","B","B-M_left_0404",10,"d@lt","ZE","not prom","unaccented",10,10,4,97,160,0.342,"n",0.21,1,0,"193.055","91.109","17.088","1.560","198.243","91.574",69.367,"@",0.119,"195.533","91.334","7.636","0.680","198.243","91.574","70.986","4.698",17.213,-32.231,"der nur von Gemetzel und Schlacht handelt",10,"n","n","initial","non-final","medial","B-M_left_0404 ZE",1.97424069881179,0.164617792203686,2.09957233529374,-0.144650367068134
"838","B","B-M_left_0404",10,"d@lt","CD","not prom","unaccented",10,10,10.605,64,70,0.971,"n",0.21,1,0,"193.055","91.109","17.088","1.560","198.243","91.574",69.367,"@",0.119,"195.533","91.334","7.636","0.680","198.243","91.574","70.986","4.698",17.213,-32.231,"der nur von Gemetzel und Schlacht handelt",10,"n","n","initial","non-final","medial","B-M_left_0404 CD",0.696608377773395,0.164163264929292,0.539931999006147,-0.173618382748672
